1,[14.578699111938477],[0.700753927230835],[13.16303539276123],[0.7964040637016296],5907.421808958054
2,[12.499178886413574],[0.8258270025253296],[12.815587997436523],[0.8033029437065125],5244.1070013046265
3,[11.802091598510742],[0.8451375961303711],[11.77110767364502],[0.8397746682167053],5244.502152442932
4,[11.158646583557129],[0.8602645993232727],[11.317986488342285],[0.8463748693466187],5242.195396661758
5,[10.556986808776855],[0.8717753887176514],[10.637876510620117],[0.86399906873703],5243.222178936005
6,[10.006397247314453],[0.880958080291748],[9.8377685546875],[0.8796034455299377],5244.543827056885
7,[9.474043846130371],[0.8881224989891052],[9.499139785766602],[0.8779391646385193],5240.25189948082
8,[9.176032066345215],[0.8882173299789429],[8.933743476867676],[0.8876829743385315],5242.577910423279
9,[8.509082794189453],[0.9008645415306091],[9.017661094665527],[0.8788068294525146],5242.035501003265
10,[8.123404502868652],[0.9048616290092468],[8.00655746459961],[0.9034295678138733],5241.46307349205
11,[7.685737609863281],[0.9096426367759705],[7.874269962310791],[0.8999872207641602],5242.327621459961
12,[7.310999393463135],[0.9134975075721741],[7.398747444152832],[0.9053925275802612],5231.343337774277
13,[6.942930221557617],[0.9176004528999329],[7.177108287811279],[0.9068149924278259],5224.008901596069
14,[6.640881061553955],[0.919975996017456],[7.7915239334106445],[0.8803857564926147],5224.1947202682495
15,[6.43675422668457],[0.9200992584228516],[6.411510944366455],[0.9208403825759888],5226.63204574585
16,[5.998426914215088],[0.9271862506866455],[6.276867389678955],[0.9219925999641418],5231.485490322113
17,[5.76000452041626],[0.929101824760437],[5.917298793792725],[0.9231447577476501],5229.325250387192
18,[5.526370048522949],[0.9310173988342285],[5.402209281921387],[0.9315087795257568],5232.08461356163
19,[5.295433521270752],[0.9332047700881958],[5.229769706726074],[0.9323622584342957],5226.640754461288
20,[5.0569610595703125],[0.9362377524375916],[5.2904052734375],[0.9278388619422913],5226.044903516769
21,[4.861756801605225],[0.9382165670394897],[5.234597682952881],[0.9269285202026367],5229.91682434082
22,[4.707350730895996],[0.9393718838691711],[5.893341064453125],[0.9101293087005615],5226.524032115936
23,[4.5290093421936035],[0.9413838982582092],[4.723143577575684],[0.9344248175621033],5222.502534389496
24,[4.409773349761963],[0.9422310590744019],[4.204689025878906],[0.9430022239685059],5226.6662657260895
25,[4.198319911956787],[0.9451802372932434],[4.63610315322876],[0.936103343963623],5230.499048709869
26,[4.228978157043457],[0.9434306621551514],[4.2663726806640625],[0.9442397952079773],5225.359127283096
27,[4.006072521209717],[0.9472902417182922],[4.299160957336426],[0.9421060681343079],5222.964274406433
28,[3.8688080310821533],[0.9488090872764587],[3.6713504791259766],[0.9519921541213989],5223.727357625961
29,[3.7270400524139404],[0.9509238004684448],[3.8110063076019287],[0.9510533213615417],5240.931749582291
30,[3.661498546600342],[0.9517978429794312],[3.530242681503296],[0.9538840055465698],5238.807039499283
31,[3.5631911754608154],[0.9528156518936157],[3.5664594173431396],[0.9533576965332031],5238.7383008003235
32,[3.489018201828003],[0.9537323713302612],[3.454275608062744],[0.9541542530059814],5243.3356647491455
33,[3.37597918510437],[0.9556953310966492],[3.4210517406463623],[0.9549935460090637],5242.393882036209
34,[3.446103572845459],[0.9536217451095581],[2.8750598430633545],[0.9637985229492188],5242.507781982422
35,[3.209178924560547],[0.9574750065803528],[10.641109466552734],[0.7217820286750793],5244.734081983566
36,[3.180203914642334],[0.9580186605453491],[3.340181350708008],[0.954822838306427],5241.561491966248
37,[3.136568546295166],[0.9586887955665588],[3.375831127166748],[0.9567573666572571],5242.6614382267
38,[3.0610690116882324],[0.9596608281135559],[3.0793774127960205],[0.9609394073486328],5240.689832210541
39,[3.0084502696990967],[0.9604794979095459],[2.933555841445923],[0.9599863290786743],5243.748785495758
40,[2.942728042602539],[0.9612523913383484],[3.152435779571533],[0.9574259519577026],5241.944305181503
41,[2.9183177947998047],[0.959735095500946],[2.9240987300872803],[0.9615225791931152],5910.397644996643
42,[2.849668025970459],[0.9624614715576172],[3.541109085083008],[0.9485355615615845],5214.692546129227
43,[2.823190927505493],[0.9630336165428162],[2.7374651432037354],[0.9636136293411255],5216.045890331268
44,[2.7877166271209717],[0.9633908271789551],[2.870309352874756],[0.9605411291122437],5240.147887468338
45,[2.7301580905914307],[0.9646283388137817],[2.6798512935638428],[0.9641399383544922],5218.8570692539215
46,[2.7505147457122803],[0.9639645218849182],[2.629333734512329],[0.964381754398346],5216.2773604393005
47,[2.6561455726623535],[0.9655798077583313],[2.6879284381866455],[0.9603419303894043],5217.039856433868
48,[2.6512062549591064],[0.9653885960578918],[2.6520533561706543],[0.9630873203277588],5218.114737272263
49,[2.574357509613037],[0.9666576981544495],[2.4701976776123047],[0.9680516719818115],5213.471392154694
50,[2.5706377029418945],[0.9669469594955444],[2.509730815887451],[0.9670417308807373],5213.552098751068
51,[2.564889669418335],[0.9669089913368225],[2.4822070598602295],[0.9650360345840454],5213.43394613266
52,[2.504469156265259],[0.9677925109863281],[3.000828981399536],[0.9558185338973999],5215.583650350571
53,[2.42793345451355],[0.9692829251289368],[2.695905923843384],[0.960868239402771],5211.994363069534
54,[2.437256336212158],[0.9689715504646301],[2.709052801132202],[0.961408793926239],5217.805378913879
55,[2.4768617153167725],[0.9681070446968079],[2.4337337017059326],[0.96487957239151],5220.7672419548035
