1,[26.66048240661621],[0.00013750375364907086],[31.175378799438477],[0.00014224548067431897],5767.569506645203
2,[31.43240737915039],[0.00017385532555636019],[31.49633026123047],[0.00014224548067431897],5041.945512533188
3,[31.452598571777344],[0.00017069431487470865],[31.501588821411133],[0.000170694591361098],5000.688312768936
4,[31.45907211303711],[0.00017859683430287987],[31.46638298034668],[9.957184374798089e-05],4984.358598947525
5,[31.452241897583008],[0.0001691138168098405],[31.53603172302246],[0.00018491913215257227],4978.649563789368
6,[31.490205764770508],[0.0001691138168098405],[31.179513931274414],[0.00019914368749596179],4982.120080471039
7,[31.461763381958008],[0.0001722748129395768],[31.439416885375977],[0.00015647003601770848],4985.587218284607
8,[31.450721740722656],[0.0001722748129395768],[31.532272338867188],[0.00015647003601770848],4973.991437673569
9,[31.4790096282959],[0.0001770163216860965],[31.274621963500977],[0.00011379639181541279],4967.740630865097
10,[31.45574188232422],[0.00016121129738166928],[31.479114532470703],[0.0002560418797656894],4968.887101173401
11,[31.470550537109375],[0.00017069431487470865],[31.369016647338867],[0.000170694591361098],4977.223781824112
12,[31.47096824645996],[0.00017385532555636019],[31.35853385925293],[0.00014224548067431897],4980.5091984272
